gene_id	Control_12h	Stress_12h	Stress_12_h2
Cre02.g095077.v5.5	29.1665	401.906	5.5802661060564
Cre02.g095084.v5.5	7.22337	772.692	4.111757486478063
Cre02.g095085.v5.5	99.9265	170.593	7.5974641329341654
CRv4_Au5_s11_g2513_t1	7.59418	5.9017	6.160591495648227
Cre02.g095088.v5.5	2.45156	0.659133	1.5282812505011352
Cre02.g095087.v5.5	6.29985	7.69816	3.0502840143017065
Cre02.g095090.v5.5	6.13537	176.898	5.405965138757886
Cre02.g095086.v5.5	28.5494	15.859	3.3896218754081167
Cre02.g095091.v5.5	9.041	44.1336	4.045521603885696
Cre02.g095094.v5.5	0.0	0.0	0.0
Cre02.g095093.v5.5	25.1202	51.3242	6.165477859532126
Cre02.g095096.v5.5	82.0993	53.4874	5.887615436363997
Cre02.g095095.v5.5	0.449607	0.0688878	0.3476021649846174
Cre02.g095099.v5.5	5.21936	6.87265	4.286799846084199
Cre02.g095098.v5.5	23.0581	10.3679	0.9859164202588866
Cre02.g095103.v5.5	3.38804	0.11599	3.3123936262927822
Cre02.g095097.v5.5	3.95005	27.2887	4.432097540349132
Cre02.g095102.v5.5	0.02369	4.82621	2.361327624553651
Cre02.g095105.v5.5	7.65406	0.254466	0.1936657841977508
Cre02.g095101.v5.5	12.116	10.693	3.077783053801625
Cre02.g095108.v5.5	8.984	20.4331	2.964958596031957
Cre02.g095107.v5.5	28.8422	11.9936	4.120260690668071
Cre02.g095109.v5.5	4.98713	25.5682	0.0
CRv4_Au5_s11_g2527_t1	0.0	0.0	2.7809966333067253
CRv4_Au5_s11_g2516_t1	7.60467	5.66135	2.488725793618169
Cre02.g095104.v5.5	15.2944	6.97875	3.4085583457625863
Cre02.g095112.v5.5	4.20997	5.48898	3.0222612716146267
Cre02.g095113.v5.5	4.12432	6.54623	2.7243446761230237
Cre02.g095111.v5.5	1.87967	2.30441	1.586130610683582
Cre02.g095114.v5.5	4.21967	2.64652	2.959280520087705
Cre02.g095116.v5.5	1.44974	0.0245196	0.4076975426052174
Cre02.g095115.v5.5	3.11507	7.60788	1.7350021934953097
Cre02.g095118.v5.5	0.0	0.0	0.0
Cre02.g095119.v5.5	8.29138	0.780203	0.6281884678027918
Cre02.g095121.v5.5	1.59037	8.17459	0.748371061746099
Cre02.g095120.v5.5	0.466088	2.90653	3.0500558471120867
Cre02.g095124.v5.5	4.12026	3.55317	0.9778697049028753
Cre02.g095123.v5.5	1.34156	7.50809	1.1727179186792793
Cre02.g095122.v5.5	14.1826	0.36477	3.520761666253194
Cre02.g095125.v5.5	2.21447	1.2431	2.29517640108417
Cre02.g095117.v5.5	1.24101	1.64336	2.8017794816247115
Cre02.g095126.v5.5	1.49041	9.71949	3.253788121768674
Cre02.g095128.v5.5	3.80878	2.50202	2.2246206939779647
Cre02.g095127.v5.5	4.33489	7.30086	2.9599778290098295
Cre02.g095110.v5.5	5.96857	171.432	7.822787497755896
Cre02.g095129.v5.5	4.19797	8.7085	3.229240280561137
Cre02.g095131.v5.5	1.2767	1.94425	2.1538215460446075
Cre02.g095134.v5.5	4.98408	0.543057	2.7797240820545657
Cre02.g095135.v5.5	5.05957	25.5456	1.0605316604283272
Cre02.g095136.v5.5	0.570653	2.14632	0.36288278971658217
Cre02.g095133.v5.5	0.577648	0.986811	0.3198121300773901
Cre02.g095130.v5.5	20.4875	6.16237	2.1707390929100745
Cre02.g095132.v5.5	179.862	1.06994	5.192119187389272
Cre02.g095139.v5.5	0.0	0.0	0.0
Cre02.g095138.v5.5	1.23899	1.97257	1.6795814364760369
Cre02.g095141.v5.5	38.3844	49.2914	3.1094759035276396
Cre02.g095142.v5.5	0.621542	0.618731	0.1659980962005357
Cre02.g095143.v5.5	0.32516	0.497731	0.3879966137457073
CRv4_Au5_s11_g2553_t1	0.189236	2.35603	10.0
Cre02.g095140.v5.5	4.36392	0.531741	6.828034904729643
Cre02.g095145.v5.5	5.47188	2.19875	0.9601261491367106
Cre02.g095147.v5.5	1.11784	7.15087	5.24301018305438
Cre02.g095148.v5.5	0.951318	24.3908	1.107667785252894
CRv4_Au5_s2_g8700_t1	25.1702	0.677739	2.506345510239641
Cre02.g095153.v5.5	0.0	23.6114	0.0
Cre02.g095152.v5.5	0.846299	0.0	2.5576036946214837
Cre02.g095146.v5.5	16.9937	16.6294	0.6064763407144965
Cre02.g095149.v5.5	13.0941	2.58704	0.0
Cre02.g095151.v5.5	0.0	0.0	0.5547096646547504
Cre02.g095050.v5.5	3.65181	7.4508	4.165236647861191
CRv4_Au5_s2_g8700_t1	3.38054	2.23192	4.385672616614139
Cre02.g095144.v5.5	8.20428	15.366	4.031068717822794
CRv4_Au5_s2_g8702_t1	5.15238	2.03113	2.0953100892254133
Cre02.g095150.v5.5	2.37181	14.3285	2.1474434715106216
Cre02.g095294.v5.5	0.733615	1.34633	1.4459703096976075
Cre02.g095300.v5.5	0.979703	2.03155	1.040436586207619
Cre02.g095200.v5.5	12.2421	17.9146	1.177924168734418
Cre02.g095250.v5.5	4.68101	1.24256	5.197421162823277
Cre02.g095450.v5.5	2.15864	2.39978	4.881444381083146
Cre02.g095500.v5.5	2.39719	1.8797	1.4739531171303755
Cre02.g095550.v5.5	0.0	2.23307	0.9378724047698297
Cre02.g095700.v5.5	2.92833	0.272721	1.3306845944752594
Cre02.g095600.v5.5	0.136787	0.0760365	0.0
Cre02.g095650.v5.5	2.66848	27.1077	0.44292120852560096
Cre02.g095750.v5.5	5.87753	1.15027	2.090965184189227
Cre02.g095800.v5.5	42.9937	2.17826	0.391221107702152
Cre02.g095850.v5.5	2.52008	19.5125	2.1275606479413067
Cre02.g095350.v5.5	527.851	8.78422	4.048890063853322
Cre02.g095400.v5.5	1.04081	0.0175322	5.034783559078013
Cre02.g096000.v5.5	0.57399	0.0509043	0.41198911239700486
Cre02.g096050.v5.5	0.231268	0.488869	0.08369646677746424
Cre02.g095950.v5.5	9.69244	30.6701	0.5747496667389415
Cre02.g096200.v5.5	2.23129	797.179	3.9182431028384235
Cre02.g096250.v5.5	31.3709	14.7808	5.014252622288124
Cre02.g096100.v5.5	1.2178	2.59514	3.270661993093644
Cre02.g096150.v5.5	5.14685	14.1201	1.3840829718171928
Cre02.g095900.v5.5	0.349598	2.48858	7.190822242591725
Cre02.g096455.v5.5	0.492159	0.374345	0.5270883565734148
Cre02.g096350.v5.5	0.984949	0.41982	0.2644079188284716
Cre02.g096450.v5.5	3.61542	2.32901	1.8020856571730581
Cre02.g096400.v5.5	0.399236	0.590598	1.360903605999067
Cre02.g096551.v5.5	3.58777	2.03798	1.3803138658877152
Cre02.g096601.v5.5	0.0523778	0.234242	0.9629302364126854
Cre02.g096650.v5.5	1.10812	180.599	0.33259337266217226
Cre02.g096500.v5.5	1.88884	3.98144	2.0232269594985843
Cre02.g096737.v5.5	0.483172	0.636222	1.0460509553691344
Cre02.g096750.v5.5	4.07726	4.92616	2.3818121714588596
Cre02.g096900.v5.5	6.59438	27.6174	3.1941879363540195
Cre02.g096700.v5.5	4.04105	8.49562	2.73917627240676
Cre02.g096800.v5.5	0.612959	10.2731	0.7063475380205425
Cre02.g096950.v5.5	3.72306	1.12197	1.2776455997392917
Cre02.g096850.v5.5	1.7127	0.110229	2.6665702790779653
Cre02.g097100.v5.5	0.0	3.20634	1.6230755499322567
Cre02.g097221.v5.5	1.60742	0.464029	2.7089950073697566
CRv4_Au5_s2_g8740_t1	6.55441	6.97623	0.5394079880091667
Cre02.g097200.v5.5	0.990082	8.47683	0.0663662991004859
Cre02.g097213.v5.5	1.29887	0.0837813	0.8893707395456976
Cre02.g097227.v5.5	12.7912	2.01736	2.99800048238257
Cre02.g097150.v5.5	4.81696	1.12781	1.4562068727430932
Cre02.g097050.v5.5	262.975	3.11515	2.4679393690238256
Cre02.g097300.v5.5	4.38509	4.59012	2.8675130118906904
Cre02.g097334.v5.5	1.29306	0.527255	0.740442336104042
Cre02.g097250.v5.5	7.541	5.66129	2.4351565075379087
Cre02.g096300.v5.5	26.6091	39.9612	5.612617892479825
CRv4_Au5_s2_g8749_t1	4.84922	8.37951	3.0893913684715484
Cre02.g097600.v5.5	9.29196	1.0602	3.6833820584867007
Cre02.g097550.v5.5	0.773575	8.30979	0.7791966733265796
Cre02.g097650.v5.5	7.21557	9.61908	4.111765831182226
Cre02.g097850.v5.5	16.9504	10.7248	0.940181036382523
Cre02.g097950.v5.5	1.39216	1.1221	3.676966918665335
Cre02.g098050.v5.5	7.16234	3.88343	1.3609316905516522
Cre02.g098000.v5.5	0.0290733	0.0	0.0
Cre02.g097500.v5.5	41.809	0.847566	0.7041043881531112
Cre02.g097800.v5.5	1.66508	0.841218	1.6953123795450002
CRv4_Au5_s2_g8757_t1	0.451228	1.87678	1.2596159808366376
Cre02.g098150.v5.5	1.08542	2.94378	3.027465492771331
Cre02.g098100.v5.5	10.3291	3.01939	1.786675812473425
Cre02.g098200.v5.5	2.31447	0.0306301	5.526888860895975
Cre02.g098300.v5.5	21.8127	0.322916	0.5330479723466476
Cre02.g098250.v5.5	0.436233	19.1816	4.509955478343789
CRv4_Au5_s2_g8766_t1	6.62325	39.8786	1.5780740442803043
Cre02.g098500.v5.5	3.18945	2.7063	1.6952990148846219
Cre02.g098550.v5.5	12.0824	1.16261	3.3521002935717163
Cre02.g098700.v5.5	1.55866	12.5548	3.0797091974526207
Cre02.g098400.v5.5	0.531859	13.2809	0.8569442701995736
Cre02.g098450.v5.5	11.6021	10.4484	2.0703206264917853
Cre02.g098650.v5.5	28.9017	6.02657	2.4965032547628674
Cre02.g098600.v5.5	3.57535	34.6543	5.793419933118002
Cre02.g098800.v5.5	27.0997	5.32625	3.876988354556741
CRv4_Au5_s2_g8777_t1	4.14272	2.98039	2.4877410109100047
Cre02.g098750.v5.5	2.66806	36.6633	4.135502036091236
Cre02.g098950.v5.5	0.799664	1.45849	1.3379508078862556
Cre02.g099000.v5.5	6.01559	0.193445	1.7393815270680157
Cre02.g099050.v5.5	3.26505	13.7216	0.2047905345850517
Cre02.g098900.v5.5	0.702362	0.421867	0.5726171066709198
Cre02.g099100.v5.5	0.599442	0.640945	3.2880646772850852
Cre02.g099055.v5.5	38.6804	3.19694	0.47605811428272327
Cre02.g099251.v5.5	47.0752	58.7811	2.0455198565294896
Cre02.g099400.v5.5	1.27972	4.72576	2.7723333148126947
Cre02.g099350.v5.5	5.09129	1.64413	4.6056128547021045
Cre02.g099200.v5.5	0.0	0.0	0.0
Cre02.g099300.v5.5	3.83796	0.37686	10.719517168884064
Cre02.g099150.v5.5	925.272	15.5509	1.2947236635931714
Cre02.g099452.v5.5	5.20908	0.0783142	6.037448117043898
Cre02.g099500.v5.5	0.143478	1280.34	0.14538660464192255
Cre02.g099650.v5.5	14.4402	26.0886	4.533719071139903
Cre02.g099700.v5.5	1.0176	3.60557	1.5782093339337515
Cre02.g099800.v5.5	1.10253	2.11685	1.8670701362583064
Cre02.g099750.v5.5	10.3285	24.0881	3.82186325094602
Cre02.g099601.v5.5	1.84769	14.1761	3.0387241300199412
CRv4_Au5_s2_g8797_t1	20.8261	7.53193	4.894507368633649
Cre02.g099550.v5.5	4.29798	6.708	2.455922918025153
Cre02.g097400.v5.5	2.79429	18.6689	1.0140767259531769
Cre02.g099900.v5.5	1.05655	28.3714	2.049296190951095
Cre02.g099950.v5.5	3.9954	1.22094	5.527173578123839
Cre02.g100000.v5.5	13.7213	4.05725	2.476189833961185
Cre02.g100050.v5.5	43.4491	4.84864	1.9087437489295065
Cre02.g100150.v5.5	1.04208	2.65442	1.0835197488201729
Cre02.g099879.v5.5	17.0029	2.5642	1.605574929089584
Cre02.g100100.v5.5	1.56207	1.17481	4.952044625639722
Cre02.g100200.v5.5	8.12017	7.67367	3.4620392271304916
Cre02.g100250.v5.5	116.288	136.643	7.280622317987247
Cre02.g100350.v5.5	0.591466	0.317863	0.7422347812111696
Cre02.g100400.v5.5	25.4377	1.21906	0.462335069788014
Cre02.g100450.v5.5	0.0	0.0	0.0
Cre02.g100566.v5.5	0.0	65.1306	0.06383051423751115
Cre02.g100633.v5.5	0.254549	0.482322	0.8767703475064703
Cre02.g100666.v5.5	0.22274	0.824488	0.0
Cre02.g100600.v5.5	0.633923	0.0402351	0.7038262955082584
Cre02.g100533.v5.5	0.970693	0.0	0.0
Cre02.g100700.v5.5	0.0	0.0652006	6.1063085326035065
Cre02.g100500.v5.5	6.19103	3.74134	1.9326243778553147
Cre02.g100800.v5.5	1.0366	1.39339	0.9531072696959428
Cre02.g100876.v5.5	0.494149	0.395923	1.2865973110083715
Cre02.g100750.v5.5	1.78946	1.77843	0.6504134912428239
Cre02.g100850.v5.5	0.901289	1.78882	0.85323399051736
Cre02.g100900.v5.5	1.42159	2.10398	1.3364033693934227
CRv4_Au5_s2_g8820_t1	5.70557	5.45388	1.697960592889224
Cre02.g101050.v5.5	3.70328	1.58637	2.7484869951854614
Cre02.g101200.v5.5	2.37415	5.73173	1.5798607773780742
Cre02.g101100.v5.5	1.28497	7.19229	1.8713232384149774
Cre02.g101250.v5.5	1.76163	0.690336	0.8068379324138493
Cre02.g101300.v5.5	2.21125	0.826323	6.9294359601775195
Cre02.g100950.v5.5	2.25459	4.92429	1.8044377307188106
Cre02.g101150.v5.5	2.68345	3.16267	0.9586103408848601
Cre02.g100300.v5.5	212.149	214.729	2.7218778970854745
Cre02.g101550.v5.5	0.249007	8.68963	1.7431142236144055
Cre02.g101500.v5.5	0.919705	2.77187	0.6868249990294936
Cre02.g101700.v5.5	16.2181	0.503247	0.4069774112433041
Cre02.g101650.v5.5	1.75971	0.147338	1.8880593589519026
Cre02.g101635.v5.5	5.83355	1.62112	1.198060336971343
Cre02.g101750.v5.5	7.07643	0.369007	3.0007103523977148
Cre02.g101600.v5.5	1.23468	0.0577832	2.737755974504175
Cre02.g101786.v5.5	1.01961	1.10779	0.922744370217165
Cre02.g101800.v5.5	2.18286	2.49171	2.367309554083546
Cre02.g101400.v5.5	9.8072	24.0878	4.486315356694343
Cre02.g101850.v5.5	1.68598	5.08632	2.2102797541690737
Cre02.g101900.v5.5	1.94447	12.1192	3.1588814900843816
Cre02.g102000.v5.5	9.64871	2.47962	3.9594270571132713
Cre02.g101950.v5.5	1.77084	18.89	4.744753125029756
Cre02.g102100.v5.5	3.95442	9.54387	2.2284523918173544
Cre02.g102150.v5.5	48.9747	3.16068	2.8846975484871713
Cre02.g102200.v5.5	18.5442	4.83256	5.688314660640385
Cre02.g102050.v5.5	29.8194	42.2071	4.032991229714911
Cre02.g102276.v5.5	2.09366	1343.57	10.371591531966725
Cre02.g102300.v5.5	0.0	0.216857	0.35100408147947526
Cre02.g102551.v5.5	10.1461	0.57009	0.14073808963762957
Cre02.g102350.v5.5	9.73048	12.1548	3.1086264872542286
Cre02.g102450.v5.5	4.23661	0.0	4.584986545438133
Cre02.g102400.v5.5	0.063976	1.95932	0.0
Cre02.g102500.v5.5	0.0572429	3.55952	2.07713017713641
Cre02.g102600.v5.5	1.64509	15.6152	1.2161754565864544
Cre02.g102750.v5.5	7.24115	2.07256	1.9075560054446452
Cre02.g102776.v5.5	4.15121	1.75555	1.8980573986515852
Cre02.g102700.v5.5	0.166023	0.745793	1.0040410946004263
Cre02.g102800.v5.5	1.27355	13.1293	0.5257441687596908
Cre02.g101350.v5.5	3.25176	2.75263	0.8777811510645119
Cre02.g102850.v5.5	0.356714	14.2582	1.8175823294119975
Cre02.g102950.v5.5	2.2383	2.45161	1.9976031362843831
Cre02.g102900.v5.5	2.90508	13.1475	4.538401585345448
Cre02.g103000.v5.5	1.85824	2.2617	3.369374349240305
Cre02.g102650.v5.5	3.9882	6.62434	2.642916400735565
Cre02.g103100.v5.5	8.10825	5.54842	3.1915184343257805
Cre02.g103050.v5.5	14.3383	8.7077	4.163740234675691
Cre02.g103150.v5.5	0.483952	18.8642	3.9532000415101365
Cre02.g103250.v5.5	0.78723	1.01402	0.13151310046001743
Cre02.g103300.v5.5	2.5154	0.603522	0.9445968633572598
CRv4_Au5_s2_g8866_t1	0.0815255	7.27766	0.08393618589267361
Cre02.g103200.v5.5	0.508226	0.144127	2.247988257219131
Cre02.g103426.v5.5	5.34246	3.22164	1.8893761914031066
Cre02.g103400.v5.5	7.02518	2.61947	3.165789766829045
Cre02.g103450.v5.5	8.63594	7.01103	2.744964044099129
CRv4_Au5_s2_g8869_t1	1175.98	18.0084	4.057406947357972
Cre02.g102250.v5.5	1275.04	2.29053	10.645072950466712
Cre02.g103650.v5.5	203.262	2.18795	1.6803198554484107
Cre02.g103600.v5.5	1.52212	1576.44	2.1522450852416646
Cre02.g103700.v5.5	3.04336	2.3938	2.1540776393308505
Cre02.g103750.v5.5	23.334	2.18291	4.491327218304511
Cre02.g103784.v5.5	2.55951	3.20172	1.7986187686791297
Cre02.g103770.v5.5	2.26587	2.74312	3.145514429596175
Cre02.g103800.v5.5	2.72316	319.253	1.791484869971438
Cre02.g103900.v5.5	2.60626	19.2342	8.358057738921982
Cre02.g104000.v5.5	1.6358	2.22915	1.9631189553268862
Cre02.g104126.v5.5	41.2589	0.276224	0.0
Cre02.g103950.v5.5	0.0	1.68668	1.7690904232616558
Cre02.g104050.v5.5	1.42118	0.49999	0.4590244588783346
Cre02.g104100.v5.5	6.67545	0.114141	0.31902593786814143
Cre02.g104150.v5.5	1.35127	0.165705	0.4306931313208052
Cre02.g103550.v5.5	1.41085	14.04	1.4923967296224008
Cre02.g104201.v5.5	18.8504	2.00511	6.235755775615986
Cre02.g104250.v5.5	3.49956	69.1931	2.0660788546950823
Cre02.g104400.v5.5	2.35187	3.05371	4.23974935399785
Cre02.g104600.v5.5	12.5642	18.7161	4.0530157330181495
Cre02.g104550.v5.5	0.285872	0.377653	0.45438649022885746
Cre02.g104300.v5.5	0.871023	6.49328	0.722568321038064
Cre02.g104500.v5.5	3.89942	0.54868	2.062919533781629
CRv4_Au5_s2_g8877_t1	7.35127	2.53032	2.2371231334796544
Cre02.g104350.v5.5	1.3424	0.535864	2.4154909752553024
Cre02.g104450.v5.5	15.0761	15.1225	4.20985102674891
Cre02.g104800.v5.5	3.66546	0.0987427	0.9037663773219515
Cre02.g104725.v5.5	4.95901	2.10908	2.435855247371798
Cre02.g104750.v5.5	0.181275	0.207953	2.5402033784324636
Cre02.g104876.v5.5	8.23141	10.6441	0.12361773062047779
Cre02.g104850.v5.5	2.98855	10.8998	4.002459500748126
Cre02.g105050.v5.5	6.17988	9.33532	5.024208848438824
Cre02.g104950.v5.5	32.404	1.24137	1.6117720009831238
Cre02.g104951.v5.5	59.9633	41.9132	1.7295614711893832
Cre02.g105000.v5.5	3.78348	1.08475	3.8961652656531482
Cre02.g105026.v5.5	5.38505	0.907515	1.2005231858234868
Cre02.g104900.v5.5	2.58651	3.06282	1.7458826889022594
Cre02.g104700.v5.5	2.01083	1.56478	1.2449661921242592
Cre02.g104650.v5.5	1.21401	149.157	7.3277053259048825
CRv4_Au5_s2_g8904_t1	3.56395	3.19471	2.0477756775760887
Cre02.g105250.v5.5	1.46658	1.47905	1.0500419120687088
Cre02.g105287.v5.5	3.27299	2.28781	1.4668202494623908
Cre02.g105300.v5.5	43.9377	17.0763	4.316681583699586
Cre02.g105350.v5.5	20.187	2.89012	5.239272006475602
Cre02.g105200.v5.5	5.75324	19.3751	3.188120777810723
Cre02.g105450.v5.5	1.96621	0.090383	2.4307268467324565
Cre02.g105550.v5.5	15.5074	69.878	0.6626339141855506
CRv4_Au5_s2_g8911_t1	2.67093	18.7209	4.349393587658693
Cre02.g105400.v5.5	31.0051	17.1411	8.415860051760658
Cre02.g105100.v5.5	0.210121	0.859117	4.6726403158034655
Cre02.g105650.v5.5	4.55398	12.0366	0.5124109732770787
Cre02.g105700.v5.5	2.59299	0.0	4.05439702163715
Cre02.g105750.v5.5	1.50108	4.49403	1.9204457566246425
Cre02.g105851.v5.5	0.0	1.6573	1.489383654961692
Cre02.g105900.v5.5	1.85881	5.8991	0.0
Cre02.g105950.v5.5	0.487648	4.91541	2.545306158464929
Cre02.g105800.v5.5	1.90659	28.1305	0.9663270975306099
Cre02.g106150.v5.5	37.5023	1.69531	0.5702540408644079
Cre02.g106050.v5.5	4.41732	0.773961	1.656738896835496
Cre02.g106000.v5.5	12.1805	5.57522	5.172255475132686
CRv4_Au5_s2_g8924_t1	0.916442	7.76518	3.0158329413085982
Cre02.g106100.v5.5	814.433	3.2366	3.683314679039154
Cre02.g106250.v5.5	7.85622	5.66941	4.318801274117688
CRv4_Au5_s2_g8928_t1	14.8074	5.25458	3.5786247871331467
Cre02.g106350.v5.5	4.19092	23.9601	4.875411480130765
Cre02.g106300.v5.5	51.1517	598.875	2.1611588970385305
Cre02.g105600.v5.5	78.6025	39.3899	5.62272540809138
Cre02.g106500.v5.5	17.2238	13.6909	4.777698495642473
Cre02.g106550.v5.5	9.71447	23.087	4.075678091305583
Cre02.g106750.v5.5	45.3978	118.611	5.505513061785437
Cre02.g106850.v5.5	2.07421	4.70993	3.5792767108286276
Cre02.g106800.v5.5	6.82109	10.7376	2.8292285194670437
Cre02.g106700.v5.5	13.0876	10.9004	3.971184847326621
Cre02.g106650.v5.5	5.48261	5.27122	3.216883186528145
Cre02.g106950.v5.5	9.19099	6.27124	3.1884214982120334
Cre02.g107000.v5.5	2.64176	8.63189	1.187305351891022
Cre02.g106900.v5.5	4.73352	5.11294	3.6213720547693056
Cre02.g107050.v5.5	9.08679	4.92504	2.4708439826307567
Cre02.g107100.v5.5	4.33283	4.59923	2.3734505492699207
Cre02.g107150.v5.5	8.8332	3.72738	2.3492548630343504
Cre02.g107213.v5.5	157.814	0.335125	10.30796351647542
Cre02.g107256.v5.5	846.549	146.536	0.3851493735390047
Cre02.g107200.v5.5	1.23559	1.09235	0.5064628144715781
Cre02.g106600.v5.5	0.23121	113.103	6.954370819393506
Cre02.g107350.v5.5	96.4495	2.15011	6.528860391492334
Cre02.g107400.v5.5	55.2115	1.84663	1.96262305284102
CRv4_Au5_s2_g8949_t1	3.00663	65.5093	1.500751073533101
Cre02.g107500.v5.5	24.0433	5.12929	4.071204907013578
CRv4_Au5_s2_g8946_t1	2.70895	1.35292	0.12867362577862654
CRv4_Au5_s2_g8952_t1	5.77204	0.247009	1.1546415326219919
Cre02.g107650.v5.5	4.52143	1.47882	1.173543228003871
Cre02.g107700.v5.5	0.569116	3.40563	3.6553747283520943
Cre02.g107750.v5.5	1.63415	20.3467	6.609066421531281
Cre02.g107550.v5.5	11.7858	15.1259	4.711197526643431
Cre02.g107800.v5.5	5.18076	23.6606	2.499601006679197
Cre02.g107900.v5.5	18.6483	9.87392	4.398623996717745
Cre02.g107850.v5.5	9.33346	125.463	3.334463873853388
Cre02.g108050.v5.5	3.90181	0.0816161	0.4918736145132385
Cre02.g108100.v5.5	7.80155	6.82044	2.100688407139093
Cre02.g108000.v5.5	1.59719	41.2681	1.8870260898911804
Cre02.g108150.v5.5	2.75673	0.170177	1.2594472572603361
Cre02.g107950.v5.5	2.08366	1.10931	3.810885202078472
Cre02.g108200.v5.5	1.26482	2.76883	0.7540306074803842
Cre02.g108250.v5.5	5.64033	1293.75	2.1683820959988296
Cre02.g108300.v5.5	30.3903	9.54172	3.2175099205000084
Cre02.g108400.v5.5	5.92885	22.1381	4.661772398224764
Cre02.g108700.v5.5	34.6989	40.3608	5.683398902856899
Cre02.g108550.v5.5	0.206706	0.0986339	0.03962917775332545
Cre02.g108500.v5.5	0.0214382	0.114425	0.1366507701601194
Cre02.g108601.v5.5	0.0	0.0	0.01600345159716102
Cre02.g108650.v5.5	0.01432	2.48727	1.7044913259849097
Cre02.g108750.v5.5	1.62751	0.0197244	0.061126821416016684
Cre02.g108800.v5.5	4.88318	7.39879	2.528996313730657
Cre02.g108450.v5.5	79.168	3.44814	2.137178880842038
Cre02.g108900.v5.5	4.26006	98.4192	6.751021782600925
Cre02.g108950.v5.5	3.75619	4.8529	6.609431418550121
Cre02.g106450.v5.5	37.7972	48.8685	2.2683295862692416
Cre02.g109050.v5.5	1.94448	7.02432	5.340676198983109
Cre02.g109126.v5.5	0.0	0.0	3.36549518182827
Cre02.g109000.v5.5	4.7991	0.0146539	0.0
Cre02.g108850.v5.5	0.0	95.3787	0.046529056600097915
Cre02.g108350.v5.5	0.182427	8.04067	2.9501361641001
Cre02.g109100.v5.5	12.3595	0.205343	3.0467023326683433
Cre02.g109150.v5.5	13.678	9.81762	0.24860041169564953
Cre02.g109200.v5.5	4.47923	18.6585	7.918207317717541
Cre02.g109300.v5.5	7.28796	6.5357	3.4666010194880648
Cre02.g109333.v5.5	1.12266	6.68841	0.7751744667206539
Cre02.g109366.v5.5	68.675	0.348664	4.551337592282996
Cre02.g109250.v5.5	133.972	117.636	3.158852414172825
Cre02.g109501.v5.5	0.314498	7.1938	3.8101654380239856
Cre02.g109450.v5.5	5.62259	0.341916	2.8366290848355287
Cre02.g109400.v5.5	4.2151	10.556	0.22057389212926645
CRv4_Au5_s2_g8992_t1	4.86091	10.3784	3.918176303228101
CRv4_Au5_s2_g8991_t1	0.827921	1.24603	1.3157922676792593
Cre02.g109650.v5.5	3.70933	3.16429	3.0520262999784404
Cre02.g109716.v5.5	2.08702	5.52974	0.014019805949529472
Cre02.g109683.v5.5	0.0799215	0.0191572	3.084994571128012
Cre02.g109850.v5.5	1.08615	1.24938	1.644562360410275
Cre02.g109800.v5.5	1.44735	3.10571	0.9522746644395192
Cre02.g109900.v5.5	4.22987	2.15648	1.712498937255004
Cre02.g109750.v5.5	1.32135	0.924365	4.028905034733739
Cre02.g110050.v5.5	0.616112	106.895	7.323910438019789
Cre02.g109950.v5.5	97.3653	20.2709	0.8425541041979842
Cre02.g110100.v5.5	14.2067	4.66694	1.1570695878514468
Cre02.g110000.v5.5	12.6586	12.2366	4.088217936896305
Cre02.g110200.v5.5	5.46859	5.30566	2.7916765658759846
Cre02.g110263.v5.5	3.16007	4.12807	4.296185729291269
Cre02.g110250.v5.5	27.5063	17.093	2.3164469965495336
Cre02.g110400.v5.5	23.9719	16.3161	4.639567903924516
Cre02.g110450.v5.5	10.1749	16.3018	4.2733443077001905
CRv4_Au5_s2_g9006_t1	25.3301	5.00655	3.9474791459666747
Cre02.g110300.v5.5	5.02298	4.74674	2.5902930170423604
Cre02.g110150.v5.5	7.69695	4.78365	3.046454389919405
Cre02.g110500.v5.5	1.69681	21.6501	3.1273674956322126
Cre02.g110600.v5.5	12.1368	1.79924	1.4455731042919386
Cre02.g110550.v5.5	1.56572	11.8237	3.7927512580559473
CRv4_Au5_s2_g9015_t2	2.84841	6.67726	2.914774980893969
Cre02.g110700.v5.5	0.471712	0.853424	0.5653788054844565
Cre02.g110750.v5.5	3.73544	0.222533	0.40323826815122027
Cre02.g110843.v5.5	1.17307	13.956	1.1762142472503192
Cre02.g110900.v5.5	0.0232768	0.478331	2.8641584050151376
Cre02.g110650.v5.5	4.8087	0.0249959	0.0
Cre02.g110950.v5.5	7.89863	3.67954	4.062803859689863
Cre02.g111000.v5.5	14.1102	5.24046	2.346494585749552
Cre02.g110850.v5.5	1.54572	13.5018	2.9546485941872955
Cre02.g111014.v5.5	1.70998	5.50968	3.415332770701872
Cre02.g111029.v5.5	10.9041	9.21553	2.6706160301144903
Cre02.g111150.v5.5	25.3943	2.47294	1.6171103747447604
Cre02.g111108.v5.5	2.23616	0.739869	5.630452069406808
Cre02.g111250.v5.5	17.6453	22.0364	1.010994616071589
Cre02.g111426.v5.5	0.392633	49.6606	4.389821463506973
Cre02.g111350.v5.5	3.24885	5.81573	3.0578418695781786
Cre02.g111400.v5.5	0.729651	0.443663	0.7744956980107963
CRv4_Au5_s2_g9021_t1	0.316533	2.26139	0.11848890483834
Cre02.g111450.v5.5	2.85478	0.341044	1.792538882378632
